layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.5
1,1,0.5
1,2,0.6428571428571429
1,3,0.5
1,4,0.5714285714285714
2,0,0.7857142857142857
2,1,0.5
2,2,0.6428571428571429
2,3,0.6428571428571429
2,4,0.5714285714285714
3,0,0.8571428571428571
3,1,0.5714285714285714
3,2,0.6428571428571429
3,3,0.7857142857142857
3,4,0.7142857142857143
4,0,0.8571428571428571
4,1,0.5714285714285714
4,2,0.6428571428571429
4,3,0.7857142857142857
4,4,0.7857142857142857
5,0,0.8571428571428571
5,1,0.7857142857142857
5,2,0.6428571428571429
5,3,0.8571428571428571
5,4,0.8571428571428571
6,0,0.8571428571428571
6,1,0.7857142857142857
6,2,0.7857142857142857
6,3,0.7857142857142857
6,4,0.8571428571428571
7,0,0.9285714285714286
7,1,0.7857142857142857
7,2,0.7857142857142857
7,3,0.8571428571428571
7,4,0.8571428571428571
8,0,1.0
8,1,0.8571428571428571
8,2,0.9285714285714286
8,3,0.8571428571428571
8,4,0.9285714285714286
9,0,1.0
9,1,0.7857142857142857
9,2,0.8571428571428571
9,3,0.9285714285714286
9,4,0.9285714285714286
10,0,0.9285714285714286
10,1,0.7857142857142857
10,2,0.8571428571428571
10,3,0.8571428571428571
10,4,0.8571428571428571
11,0,1.0
11,1,0.8571428571428571
11,2,0.8571428571428571
11,3,0.8571428571428571
11,4,0.9285714285714286
12,0,0.9285714285714286
12,1,0.7857142857142857
12,2,0.8571428571428571
12,3,0.9285714285714286
12,4,0.9285714285714286
13,0,0.9285714285714286
13,1,0.7857142857142857
13,2,0.9285714285714286
13,3,0.9285714285714286
13,4,0.9285714285714286
14,0,1.0
14,1,0.7857142857142857
14,2,0.9285714285714286
14,3,0.9285714285714286
14,4,0.9285714285714286
15,0,1.0
15,1,0.7857142857142857
15,2,0.8571428571428571
15,3,0.9285714285714286
15,4,0.9285714285714286
16,0,1.0
16,1,0.7857142857142857
16,2,0.7857142857142857
16,3,0.9285714285714286
16,4,0.9285714285714286
