layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.9285714285714286
1,1,0.7857142857142857
1,2,1.0
1,3,1.0
1,4,0.9285714285714286
2,0,1.0
2,1,0.7857142857142857
2,2,1.0
2,3,1.0
2,4,0.9285714285714286
3,0,1.0
3,1,0.7857142857142857
3,2,1.0
3,3,1.0
3,4,0.8571428571428571
4,0,0.9285714285714286
4,1,0.7857142857142857
4,2,0.9285714285714286
4,3,1.0
4,4,0.8571428571428571
5,0,0.9285714285714286
5,1,0.7857142857142857
5,2,0.9285714285714286
5,3,1.0
5,4,0.7857142857142857
6,0,0.9285714285714286
6,1,0.8571428571428571
6,2,1.0
6,3,1.0
6,4,0.7857142857142857
7,0,0.9285714285714286
7,1,0.8571428571428571
7,2,1.0
7,3,1.0
7,4,0.5714285714285714
8,0,0.9285714285714286
8,1,0.9285714285714286
8,2,1.0
8,3,1.0
8,4,0.5714285714285714
9,0,0.9285714285714286
9,1,0.8571428571428571
9,2,0.9285714285714286
9,3,1.0
9,4,0.5714285714285714
10,0,0.9285714285714286
10,1,0.7857142857142857
10,2,0.9285714285714286
10,3,0.7857142857142857
10,4,0.5714285714285714
11,0,0.8571428571428571
11,1,0.7142857142857143
11,2,0.8571428571428571
11,3,0.7142857142857143
11,4,0.5714285714285714
12,0,0.7142857142857143
12,1,0.8571428571428571
12,2,0.8571428571428571
12,3,0.7857142857142857
12,4,0.5714285714285714
13,0,0.7142857142857143
13,1,0.8571428571428571
13,2,0.7857142857142857
13,3,0.7857142857142857
13,4,0.5714285714285714
14,0,0.5
14,1,0.6428571428571429
14,2,0.8571428571428571
14,3,0.9285714285714286
14,4,0.5714285714285714
15,0,0.6428571428571429
15,1,0.8571428571428571
15,2,0.9285714285714286
15,3,1.0
15,4,0.5
16,0,0.8571428571428571
16,1,0.9285714285714286
16,2,0.9285714285714286
16,3,1.0
16,4,0.9285714285714286
