layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.9285714285714286
1,1,0.9285714285714286
1,2,0.8571428571428571
1,3,1.0
1,4,0.8571428571428571
2,0,1.0
2,1,1.0
2,2,0.9285714285714286
2,3,1.0
2,4,0.9285714285714286
3,0,0.9285714285714286
3,1,1.0
3,2,0.9285714285714286
3,3,1.0
3,4,0.9285714285714286
4,0,0.9285714285714286
4,1,0.9285714285714286
4,2,0.8571428571428571
4,3,1.0
4,4,1.0
5,0,0.8571428571428571
5,1,0.9285714285714286
5,2,0.7857142857142857
5,3,1.0
5,4,0.9285714285714286
6,0,0.9285714285714286
6,1,0.9285714285714286
6,2,0.8571428571428571
6,3,1.0
6,4,1.0
7,0,0.8571428571428571
7,1,0.9285714285714286
7,2,0.7857142857142857
7,3,1.0
7,4,1.0
8,0,0.8571428571428571
8,1,0.8571428571428571
8,2,0.8571428571428571
8,3,1.0
8,4,1.0
9,0,0.7857142857142857
9,1,0.8571428571428571
9,2,0.7857142857142857
9,3,1.0
9,4,0.9285714285714286
10,0,0.7857142857142857
10,1,0.8571428571428571
10,2,0.8571428571428571
10,3,0.9285714285714286
10,4,0.9285714285714286
11,0,0.7142857142857143
11,1,0.7857142857142857
11,2,0.7857142857142857
11,3,0.8571428571428571
11,4,0.8571428571428571
12,0,0.7857142857142857
12,1,0.8571428571428571
12,2,0.9285714285714286
12,3,0.8571428571428571
12,4,0.8571428571428571
13,0,0.5714285714285714
13,1,0.7857142857142857
13,2,0.8571428571428571
13,3,0.8571428571428571
13,4,0.8571428571428571
14,0,0.5714285714285714
14,1,0.8571428571428571
14,2,0.9285714285714286
14,3,0.8571428571428571
14,4,0.7857142857142857
15,0,0.7142857142857143
15,1,0.9285714285714286
15,2,0.7857142857142857
15,3,1.0
15,4,1.0
16,0,0.9285714285714286
16,1,1.0
16,2,1.0
16,3,1.0
16,4,1.0
