layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.5714285714285714
1,1,0.6428571428571429
1,2,0.6428571428571429
1,3,0.2857142857142857
1,4,0.5714285714285714
2,0,0.6428571428571429
2,1,0.5714285714285714
2,2,0.6428571428571429
2,3,0.2857142857142857
2,4,0.7142857142857143
3,0,0.5
3,1,0.6428571428571429
3,2,0.6428571428571429
3,3,0.35714285714285715
3,4,0.5
4,0,0.42857142857142855
4,1,0.6428571428571429
4,2,0.6428571428571429
4,3,0.35714285714285715
4,4,0.5714285714285714
5,0,0.42857142857142855
5,1,0.6428571428571429
5,2,0.6428571428571429
5,3,0.35714285714285715
5,4,0.5714285714285714
6,0,0.42857142857142855
6,1,0.6428571428571429
6,2,0.6428571428571429
6,3,0.35714285714285715
6,4,0.5714285714285714
7,0,0.42857142857142855
7,1,0.6428571428571429
7,2,0.7142857142857143
7,3,0.35714285714285715
7,4,0.6428571428571429
8,0,0.42857142857142855
8,1,0.6428571428571429
8,2,0.6428571428571429
8,3,0.35714285714285715
8,4,0.7142857142857143
9,0,0.5
9,1,0.6428571428571429
9,2,0.7142857142857143
9,3,0.35714285714285715
9,4,0.7142857142857143
10,0,0.5
10,1,0.6428571428571429
10,2,0.6428571428571429
10,3,0.35714285714285715
10,4,0.7142857142857143
11,0,0.5
11,1,0.7857142857142857
11,2,0.5714285714285714
11,3,0.42857142857142855
11,4,0.7142857142857143
12,0,0.5
12,1,0.7142857142857143
12,2,0.5714285714285714
12,3,0.5
12,4,0.6428571428571429
13,0,0.5
13,1,0.7857142857142857
13,2,0.5714285714285714
13,3,0.6428571428571429
13,4,0.7142857142857143
14,0,0.42857142857142855
14,1,0.7857142857142857
14,2,0.6428571428571429
14,3,0.6428571428571429
14,4,0.7142857142857143
15,0,0.5
15,1,0.8571428571428571
15,2,0.6428571428571429
15,3,0.5714285714285714
15,4,0.7857142857142857
16,0,0.6428571428571429
16,1,0.9285714285714286
16,2,0.7142857142857143
16,3,0.5714285714285714
16,4,0.8571428571428571
17,0,0.6428571428571429
17,1,0.8571428571428571
17,2,0.7142857142857143
17,3,0.5714285714285714
17,4,0.8571428571428571
18,0,0.6428571428571429
18,1,0.8571428571428571
18,2,0.7142857142857143
18,3,0.5714285714285714
18,4,0.8571428571428571
19,0,0.7142857142857143
19,1,0.5714285714285714
19,2,0.7142857142857143
19,3,0.5
19,4,0.7857142857142857
20,0,0.7857142857142857
20,1,0.9285714285714286
20,2,0.7142857142857143
20,3,0.5714285714285714
20,4,0.8571428571428571
21,0,0.7857142857142857
21,1,0.7142857142857143
21,2,0.7857142857142857
21,3,0.5714285714285714
21,4,0.8571428571428571
22,0,0.8571428571428571
22,1,0.7142857142857143
22,2,0.6428571428571429
22,3,0.6428571428571429
22,4,0.8571428571428571
23,0,0.8571428571428571
23,1,0.6428571428571429
23,2,0.6428571428571429
23,3,0.8571428571428571
23,4,0.8571428571428571
24,0,1.0
24,1,0.8571428571428571
24,2,0.5714285714285714
24,3,0.7857142857142857
24,4,0.7857142857142857
25,0,1.0
25,1,0.8571428571428571
25,2,0.5714285714285714
25,3,0.7857142857142857
25,4,0.8571428571428571
26,0,0.9285714285714286
26,1,0.8571428571428571
26,2,0.5714285714285714
26,3,0.6428571428571429
26,4,0.7142857142857143
27,0,0.9285714285714286
27,1,0.7857142857142857
27,2,0.7142857142857143
27,3,0.7142857142857143
27,4,0.7142857142857143
28,0,0.7857142857142857
28,1,0.8571428571428571
28,2,0.5714285714285714
28,3,0.6428571428571429
28,4,0.5714285714285714
29,0,0.9285714285714286
29,1,0.7142857142857143
29,2,0.7142857142857143
29,3,0.7857142857142857
29,4,0.7142857142857143
30,0,0.9285714285714286
30,1,0.7857142857142857
30,2,0.7142857142857143
30,3,0.5714285714285714
30,4,0.7142857142857143
31,0,1.0
31,1,0.7857142857142857
31,2,0.7857142857142857
31,3,0.7857142857142857
31,4,0.8571428571428571
32,0,0.9285714285714286
32,1,0.8571428571428571
32,2,0.7857142857142857
32,3,0.6428571428571429
32,4,0.9285714285714286
