layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.6428571428571429
1,1,0.42857142857142855
1,2,0.35714285714285715
1,3,0.5
1,4,0.5
2,0,0.5714285714285714
2,1,0.7857142857142857
2,2,0.5
2,3,0.6428571428571429
2,4,0.5
3,0,0.5714285714285714
3,1,0.8571428571428571
3,2,0.5
3,3,0.6428571428571429
3,4,0.5
4,0,0.6428571428571429
4,1,0.7857142857142857
4,2,0.5
4,3,0.6428571428571429
4,4,0.5
5,0,0.6428571428571429
5,1,0.7857142857142857
5,2,0.5
5,3,0.5714285714285714
5,4,0.5
6,0,0.6428571428571429
6,1,0.7857142857142857
6,2,0.5
6,3,0.5714285714285714
6,4,0.5
7,0,0.6428571428571429
7,1,0.7857142857142857
7,2,0.5
7,3,0.5714285714285714
7,4,0.5
8,0,0.7142857142857143
8,1,0.7857142857142857
8,2,0.5714285714285714
8,3,0.7142857142857143
8,4,0.7142857142857143
9,0,0.7142857142857143
9,1,0.7857142857142857
9,2,0.5714285714285714
9,3,0.6428571428571429
9,4,0.6428571428571429
10,0,0.7142857142857143
10,1,0.7857142857142857
10,2,0.7857142857142857
10,3,0.7857142857142857
10,4,0.6428571428571429
11,0,0.7142857142857143
11,1,0.8571428571428571
11,2,0.7857142857142857
11,3,0.7857142857142857
11,4,0.6428571428571429
12,0,0.7142857142857143
12,1,0.7857142857142857
12,2,0.7142857142857143
12,3,0.8571428571428571
12,4,0.6428571428571429
13,0,0.7142857142857143
13,1,0.7857142857142857
13,2,0.7857142857142857
13,3,0.8571428571428571
13,4,0.7142857142857143
14,0,0.8571428571428571
14,1,0.8571428571428571
14,2,0.9285714285714286
14,3,0.9285714285714286
14,4,0.7142857142857143
15,0,0.7857142857142857
15,1,0.8571428571428571
15,2,0.9285714285714286
15,3,0.9285714285714286
15,4,0.7857142857142857
16,0,0.9285714285714286
16,1,0.9285714285714286
16,2,1.0
16,3,1.0
16,4,0.9285714285714286
17,0,0.8571428571428571
17,1,0.8571428571428571
17,2,1.0
17,3,1.0
17,4,0.9285714285714286
18,0,0.7857142857142857
18,1,0.8571428571428571
18,2,1.0
18,3,1.0
18,4,0.9285714285714286
19,0,0.7857142857142857
19,1,0.7142857142857143
19,2,1.0
19,3,1.0
19,4,0.9285714285714286
20,0,1.0
20,1,1.0
20,2,1.0
20,3,1.0
20,4,1.0
21,0,1.0
21,1,0.9285714285714286
21,2,1.0
21,3,1.0
21,4,1.0
22,0,0.9285714285714286
22,1,0.7142857142857143
22,2,1.0
22,3,1.0
22,4,0.8571428571428571
23,0,1.0
23,1,0.8571428571428571
23,2,0.9285714285714286
23,3,1.0
23,4,0.9285714285714286
24,0,1.0
24,1,1.0
24,2,0.9285714285714286
24,3,1.0
24,4,1.0
25,0,1.0
25,1,1.0
25,2,0.9285714285714286
25,3,1.0
25,4,1.0
26,0,1.0
26,1,0.9285714285714286
26,2,1.0
26,3,1.0
26,4,1.0
27,0,1.0
27,1,0.7857142857142857
27,2,1.0
27,3,1.0
27,4,1.0
28,0,1.0
28,1,1.0
28,2,0.9285714285714286
28,3,1.0
28,4,0.9285714285714286
29,0,1.0
29,1,0.8571428571428571
29,2,0.7857142857142857
29,3,1.0
29,4,0.8571428571428571
30,0,1.0
30,1,0.8571428571428571
30,2,1.0
30,3,0.9285714285714286
30,4,1.0
31,0,1.0
31,1,1.0
31,2,0.9285714285714286
31,3,0.9285714285714286
31,4,1.0
32,0,1.0
32,1,1.0
32,2,1.0
32,3,1.0
32,4,1.0
