layer,split,accuracy
1,0,0.5
1,1,0.6428571428571428
1,2,0.4285714285714286
1,3,0.5
1,4,0.5714285714285714
2,0,0.4285714285714286
2,1,0.3571428571428571
2,2,0.6428571428571428
2,3,0.6428571428571428
2,4,0.5714285714285714
3,0,0.7142857142857143
3,1,0.42857142857142855
3,2,0.42857142857142855
3,3,0.6428571428571429
3,4,0.35714285714285715
4,0,0.5714285714285714
4,1,0.8571428571428572
4,2,0.5714285714285714
4,3,0.7142857142857143
4,4,0.5
5,0,0.7142857142857143
5,1,0.6428571428571429
5,2,0.8571428571428571
5,3,0.5714285714285714
5,4,0.7142857142857143
6,0,0.7857142857142857
6,1,0.9285714285714286
6,2,0.7142857142857143
6,3,0.7142857142857143
6,4,0.9285714285714286
7,0,0.7857142857142857
7,1,0.8571428571428572
7,2,0.8571428571428572
7,3,0.9285714285714286
7,4,0.8571428571428572
8,0,1.0
8,1,0.7857142857142857
8,2,0.7857142857142857
8,3,0.7857142857142857
8,4,0.9285714285714286
9,0,0.7142857142857143
9,1,0.5714285714285714
9,2,0.7142857142857143
9,3,0.6428571428571428
9,4,0.7857142857142857
10,0,0.8571428571428572
10,1,0.5714285714285714
10,2,0.7857142857142857
10,3,0.7857142857142857
10,4,0.6428571428571428
11,0,0.7142857142857143
11,1,0.5
11,2,0.5714285714285714
11,3,0.7142857142857143
11,4,0.6428571428571428
12,0,0.21428571428571427
12,1,0.7857142857142857
12,2,0.7142857142857143
12,3,0.42857142857142855
12,4,0.7142857142857143
13,0,0.7142857142857143
13,1,0.9285714285714286
13,2,0.8571428571428571
13,3,0.8571428571428571
13,4,0.8571428571428571
14,0,0.6428571428571429
14,1,0.7857142857142857
14,2,0.9285714285714286
14,3,0.8571428571428571
14,4,0.9285714285714286
15,0,0.5714285714285714
15,1,0.7857142857142857
15,2,0.7857142857142857
15,3,0.6428571428571429
15,4,0.8571428571428571
16,0,0.6428571428571429
16,1,0.8571428571428571
16,2,0.8571428571428571
16,3,0.8571428571428571
16,4,0.9285714285714286
17,0,0.8571428571428571
17,1,0.9285714285714286
17,2,0.8571428571428571
17,3,0.9285714285714286
17,4,1.0
18,0,0.7857142857142857
18,1,0.9285714285714286
18,2,0.9285714285714286
18,3,0.7142857142857143
18,4,0.8571428571428571
19,0,0.7142857142857143
19,1,0.7857142857142857
19,2,0.7857142857142857
19,3,0.9285714285714286
19,4,0.9285714285714286
20,0,0.6428571428571429
20,1,0.8571428571428571
20,2,0.7857142857142857
20,3,0.7857142857142857
20,4,1.0
21,0,0.8571428571428571
21,1,1.0
21,2,0.9285714285714286
21,3,1.0
21,4,0.9285714285714286
22,0,0.7857142857142857
22,1,0.9285714285714286
22,2,0.8571428571428571
22,3,0.9285714285714286
22,4,0.7857142857142857
23,0,0.7857142857142857
23,1,1.0
23,2,0.8571428571428571
23,3,1.0
23,4,1.0
24,0,1.0
24,1,1.0
24,2,1.0
24,3,0.9285714285714286
24,4,1.0
25,0,0.7142857142857143
25,1,0.9285714285714286
25,2,0.7857142857142857
25,3,0.7857142857142857
25,4,0.9285714285714286
26,0,0.7142857142857143
26,1,0.5714285714285714
26,2,0.7142857142857143
26,3,0.8571428571428571
26,4,0.9285714285714286
27,0,0.8571428571428571
27,1,0.9285714285714286
27,2,0.8571428571428571
27,3,0.7857142857142857
27,4,0.7857142857142857
28,0,0.7142857142857143
28,1,0.7857142857142857
28,2,0.7857142857142857
28,3,0.8571428571428571
28,4,0.7857142857142857
29,0,0.9285714285714286
29,1,0.9285714285714286
29,2,0.9285714285714286
29,3,0.9285714285714286
29,4,1.0
30,0,0.5
30,1,0.6428571428571429
30,2,0.6428571428571429
30,3,0.7142857142857143
30,4,0.7142857142857143
31,0,0.6428571428571428
31,1,0.5
31,2,0.7142857142857143
31,3,0.4285714285714286
31,4,0.7142857142857143
32,0,0.6428571428571428
32,1,0.7142857142857143
32,2,0.5
32,3,0.3571428571428571
32,4,0.5714285714285714
33,0,0.7142857142857143
33,1,0.5
33,2,0.4285714285714286
33,3,0.3571428571428571
33,4,0.6428571428571428
34,0,0.6428571428571428
34,1,0.4285714285714286
34,2,0.6428571428571428
34,3,0.7142857142857143
34,4,0.7857142857142857
35,0,0.7142857142857143
35,1,0.5714285714285714
35,2,0.6428571428571428
35,3,0.5714285714285714
35,4,0.6428571428571428
36,0,0.6428571428571428
36,1,0.5714285714285714
36,2,0.7142857142857143
36,3,0.5714285714285714
36,4,0.5714285714285714
37,0,0.6428571428571428
37,1,0.5714285714285714
37,2,0.6428571428571428
37,3,0.5
37,4,0.5714285714285714
38,0,0.9285714285714286
38,1,0.7142857142857143
38,2,0.9285714285714286
38,3,0.6428571428571428
38,4,0.9285714285714286
39,0,0.3571428571428571
39,1,0.4285714285714286
39,2,0.5714285714285714
39,3,0.5
39,4,0.7142857142857143
40,0,0.7857142857142857
40,1,0.7142857142857143
40,2,0.8571428571428572
40,3,0.6428571428571428
40,4,0.9285714285714286
41,0,0.7857142857142857
41,1,0.7857142857142857
41,2,0.7142857142857143
41,3,0.6428571428571428
41,4,0.8571428571428572
42,0,0.6428571428571428
42,1,0.6428571428571428
42,2,0.5
42,3,0.6428571428571428
42,4,0.9285714285714286
