layer,split,accuracy
1,0,0.3571428571428571
1,1,0.4285714285714286
1,2,0.5
1,3,0.6428571428571428
1,4,0.7857142857142857
2,0,0.7142857142857143
2,1,0.7142857142857143
2,2,0.5714285714285714
2,3,0.7142857142857143
2,4,0.5
3,0,0.5714285714285714
3,1,0.7142857142857143
3,2,0.7142857142857143
3,3,0.7857142857142857
3,4,0.5714285714285714
4,0,0.7857142857142857
4,1,0.8571428571428572
4,2,0.7142857142857143
4,3,0.9285714285714286
4,4,0.7857142857142857
5,0,0.7857142857142857
5,1,0.7142857142857143
5,2,0.7142857142857143
5,3,0.7857142857142857
5,4,0.6428571428571428
6,0,0.7857142857142857
6,1,0.7142857142857143
6,2,0.5714285714285714
6,3,0.7142857142857143
6,4,0.6428571428571428
7,0,0.9285714285714286
7,1,0.7857142857142857
7,2,0.9285714285714286
7,3,0.5714285714285714
7,4,0.8571428571428572
8,0,0.7857142857142857
8,1,0.7142857142857143
8,2,0.7142857142857143
8,3,0.6428571428571428
8,4,0.6428571428571428
9,0,0.35714285714285715
9,1,0.5714285714285714
9,2,0.42857142857142855
9,3,0.6428571428571429
9,4,0.5714285714285714
10,0,0.8571428571428572
10,1,0.7142857142857143
10,2,0.7857142857142857
10,3,0.5714285714285714
10,4,0.7857142857142857
11,0,0.7142857142857143
11,1,0.7142857142857143
11,2,0.8571428571428572
11,3,0.8571428571428572
11,4,0.7857142857142857
12,0,0.5
12,1,0.7142857142857143
12,2,0.7142857142857143
12,3,0.5
12,4,0.6428571428571429
13,0,0.6428571428571429
13,1,0.7142857142857143
13,2,0.7142857142857143
13,3,0.6428571428571429
13,4,0.5714285714285714
14,0,0.7142857142857143
14,1,0.7857142857142857
14,2,0.5714285714285714
14,3,0.6428571428571429
14,4,0.7857142857142857
15,0,0.6428571428571429
15,1,0.8571428571428571
15,2,0.7857142857142857
15,3,0.6428571428571429
15,4,0.6428571428571429
16,0,0.8571428571428571
16,1,0.9285714285714286
16,2,0.9285714285714286
16,3,0.7857142857142857
16,4,1.0
17,0,0.9285714285714286
17,1,0.9285714285714286
17,2,0.9285714285714286
17,3,0.9285714285714286
17,4,1.0
18,0,0.8571428571428571
18,1,1.0
18,2,0.8571428571428571
18,3,0.8571428571428571
18,4,1.0
19,0,0.7142857142857143
19,1,0.8571428571428571
19,2,0.9285714285714286
19,3,0.9285714285714286
19,4,0.9285714285714286
20,0,1.0
20,1,1.0
20,2,0.9285714285714286
20,3,0.9285714285714286
20,4,1.0
21,0,0.8571428571428571
21,1,1.0
21,2,0.7142857142857143
21,3,0.8571428571428571
21,4,0.7857142857142857
22,0,0.8571428571428571
22,1,1.0
22,2,0.8571428571428571
22,3,0.9285714285714286
22,4,0.9285714285714286
23,0,0.9285714285714286
23,1,0.9285714285714286
23,2,0.9285714285714286
23,3,1.0
23,4,1.0
24,0,0.7857142857142857
24,1,0.9285714285714286
24,2,0.9285714285714286
24,3,1.0
24,4,0.9285714285714286
25,0,0.7857142857142857
25,1,0.7857142857142857
25,2,0.7857142857142857
25,3,0.8571428571428571
25,4,0.9285714285714286
26,0,0.9285714285714286
26,1,0.7857142857142857
26,2,0.8571428571428571
26,3,0.9285714285714286
26,4,0.8571428571428571
27,0,0.8571428571428571
27,1,0.7857142857142857
27,2,0.8571428571428571
27,3,0.9285714285714286
27,4,0.7857142857142857
28,0,0.7142857142857143
28,1,0.7142857142857143
28,2,0.7142857142857143
28,3,0.8571428571428571
28,4,0.6428571428571429
29,0,0.9285714285714286
29,1,0.7142857142857143
29,2,0.8571428571428571
29,3,0.8571428571428571
29,4,0.8571428571428571
30,0,0.7857142857142857
30,1,0.7857142857142857
30,2,0.8571428571428571
30,3,0.8571428571428571
30,4,0.7857142857142857
31,0,0.6428571428571429
31,1,0.9285714285714286
31,2,0.7857142857142857
31,3,0.9285714285714286
31,4,0.7857142857142857
32,0,0.6428571428571429
32,1,0.7857142857142857
32,2,0.7142857142857143
32,3,0.8571428571428571
32,4,0.6428571428571429
33,0,0.7142857142857143
33,1,0.8571428571428571
33,2,0.9285714285714286
33,3,0.9285714285714286
33,4,0.6428571428571429
34,0,0.5714285714285714
34,1,0.7857142857142857
34,2,0.7142857142857143
34,3,0.7857142857142857
34,4,0.5714285714285714
35,0,0.6428571428571429
35,1,0.8571428571428571
35,2,0.7857142857142857
35,3,0.7142857142857143
35,4,0.6428571428571429
36,0,0.8571428571428571
36,1,0.7857142857142857
36,2,0.7142857142857143
36,3,0.7142857142857143
36,4,0.5714285714285714
37,0,0.9285714285714286
37,1,0.7857142857142857
37,2,0.8571428571428571
37,3,0.9285714285714286
37,4,0.7142857142857143
38,0,0.5
38,1,0.5714285714285714
38,2,0.7142857142857143
38,3,0.7857142857142857
38,4,0.6428571428571429
39,0,0.8571428571428571
39,1,0.7857142857142857
39,2,0.7857142857142857
39,3,0.7857142857142857
39,4,0.6428571428571429
40,0,0.6428571428571429
40,1,0.6428571428571429
40,2,0.6428571428571429
40,3,0.8571428571428571
40,4,0.5714285714285714
41,0,0.7857142857142857
41,1,0.6428571428571429
41,2,0.6428571428571429
41,3,0.9285714285714286
41,4,0.7142857142857143
42,0,0.8571428571428571
42,1,0.7142857142857143
42,2,0.6428571428571429
42,3,0.7857142857142857
42,4,0.5714285714285714
