layer,split,accuracy
1,0,0.5714285714285714
1,1,0.6428571428571429
1,2,0.42857142857142855
1,3,0.5714285714285714
1,4,0.2857142857142857
2,0,0.7857142857142857
2,1,0.4285714285714286
2,2,0.4285714285714286
2,3,0.7857142857142857
2,4,0.7142857142857143
3,0,0.5714285714285714
3,1,0.5
3,2,0.4285714285714286
3,3,0.6428571428571428
3,4,0.4285714285714286
4,0,0.9285714285714286
4,1,0.7857142857142857
4,2,0.7142857142857143
4,3,0.8571428571428572
4,4,0.7142857142857143
5,0,0.4285714285714286
5,1,0.5714285714285714
5,2,0.3571428571428571
5,3,0.6428571428571428
5,4,0.5714285714285714
6,0,0.7142857142857143
6,1,0.7142857142857143
6,2,0.7857142857142857
6,3,0.7857142857142857
6,4,0.7142857142857143
7,0,0.5714285714285714
7,1,0.5
7,2,0.7142857142857143
7,3,0.5714285714285714
7,4,0.8571428571428572
8,0,0.5714285714285714
8,1,0.5714285714285714
8,2,0.8571428571428572
8,3,0.5714285714285714
8,4,0.7857142857142857
9,0,0.5
9,1,0.5714285714285714
9,2,0.5
9,3,0.4285714285714286
9,4,0.5714285714285714
10,0,0.6428571428571428
10,1,0.6428571428571428
10,2,0.6428571428571428
10,3,0.4285714285714286
10,4,0.5
11,0,0.7857142857142857
11,1,0.7142857142857143
11,2,0.7857142857142857
11,3,0.8571428571428572
11,4,0.7142857142857143
12,0,0.6428571428571429
12,1,0.6428571428571429
12,2,0.42857142857142855
12,3,0.42857142857142855
12,4,0.7857142857142857
13,0,0.7142857142857143
13,1,0.8571428571428571
13,2,0.7857142857142857
13,3,0.6428571428571429
13,4,0.6428571428571429
14,0,0.6428571428571429
14,1,0.5714285714285714
14,2,0.5
14,3,0.5
14,4,0.5714285714285714
15,0,0.5714285714285714
15,1,0.9285714285714286
15,2,0.6428571428571429
15,3,0.7142857142857143
15,4,0.7142857142857143
16,0,0.7142857142857143
16,1,0.8571428571428571
16,2,0.7857142857142857
16,3,0.6428571428571429
16,4,0.7142857142857143
17,0,0.8571428571428571
17,1,0.9285714285714286
17,2,0.7857142857142857
17,3,0.9285714285714286
17,4,0.9285714285714286
18,0,0.5714285714285714
18,1,0.9285714285714286
18,2,0.7142857142857143
18,3,0.8571428571428571
18,4,0.6428571428571429
19,0,0.5714285714285714
19,1,0.8571428571428571
19,2,0.6428571428571429
19,3,0.9285714285714286
19,4,0.7142857142857143
20,0,0.7142857142857143
20,1,0.9285714285714286
20,2,0.6428571428571429
20,3,0.9285714285714286
20,4,0.5714285714285714
21,0,0.42857142857142855
21,1,0.8571428571428571
21,2,0.5714285714285714
21,3,0.7142857142857143
21,4,0.35714285714285715
22,0,0.6428571428571429
22,1,0.9285714285714286
22,2,0.5714285714285714
22,3,0.8571428571428571
22,4,0.6428571428571429
23,0,0.7857142857142857
23,1,0.9285714285714286
23,2,0.8571428571428571
23,3,1.0
23,4,0.6428571428571429
24,0,0.7142857142857143
24,1,0.9285714285714286
24,2,0.8571428571428571
24,3,0.9285714285714286
24,4,0.7857142857142857
25,0,0.7857142857142857
25,1,0.7857142857142857
25,2,0.7142857142857143
25,3,0.7857142857142857
25,4,0.7857142857142857
26,0,0.7142857142857143
26,1,0.9285714285714286
26,2,0.8571428571428571
26,3,0.8571428571428571
26,4,0.7857142857142857
27,0,0.5714285714285714
27,1,0.7857142857142857
27,2,0.8571428571428571
27,3,0.8571428571428571
27,4,0.8571428571428571
28,0,0.6428571428571429
28,1,0.7857142857142857
28,2,0.7142857142857143
28,3,0.9285714285714286
28,4,0.9285714285714286
29,0,0.6428571428571429
29,1,0.7142857142857143
29,2,0.7142857142857143
29,3,1.0
29,4,0.7142857142857143
30,0,0.6428571428571429
30,1,0.7857142857142857
30,2,0.6428571428571429
30,3,1.0
30,4,0.7142857142857143
31,0,0.7857142857142857
31,1,0.8571428571428571
31,2,0.5714285714285714
31,3,1.0
31,4,0.6428571428571429
32,0,0.8571428571428571
32,1,0.5
32,2,0.6428571428571429
32,3,0.9285714285714286
32,4,0.7142857142857143
33,0,0.7142857142857143
33,1,0.8571428571428571
33,2,0.7857142857142857
33,3,1.0
33,4,0.7142857142857143
34,0,0.7142857142857143
34,1,0.7142857142857143
34,2,0.6428571428571429
34,3,1.0
34,4,0.7142857142857143
35,0,0.7857142857142857
35,1,0.8571428571428571
35,2,0.7857142857142857
35,3,0.7142857142857143
35,4,0.7142857142857143
36,0,0.6428571428571429
36,1,0.9285714285714286
36,2,0.7857142857142857
36,3,0.9285714285714286
36,4,0.7142857142857143
37,0,0.7142857142857143
37,1,0.8571428571428571
37,2,0.8571428571428571
37,3,1.0
37,4,0.8571428571428571
38,0,0.6428571428571429
38,1,0.9285714285714286
38,2,0.9285714285714286
38,3,0.7857142857142857
38,4,0.7857142857142857
39,0,0.7142857142857143
39,1,0.7142857142857143
39,2,0.8571428571428571
39,3,0.9285714285714286
39,4,0.7857142857142857
40,0,0.7857142857142857
40,1,0.8571428571428571
40,2,0.7142857142857143
40,3,0.9285714285714286
40,4,0.8571428571428571
41,0,0.7142857142857143
41,1,0.7142857142857143
41,2,0.7142857142857143
41,3,0.9285714285714286
41,4,0.7857142857142857
42,0,0.7142857142857143
42,1,0.8571428571428571
42,2,0.7142857142857143
42,3,0.9285714285714286
42,4,0.7142857142857143
