layer,split,accuracy
1,0,0.5714285714285714
1,1,0.5
1,2,0.4285714285714286
1,3,0.7142857142857143
1,4,0.6428571428571428
2,0,0.6428571428571429
2,1,0.6428571428571429
2,2,0.7857142857142857
2,3,0.35714285714285715
2,4,0.35714285714285715
3,0,0.6428571428571428
3,1,0.5
3,2,0.6428571428571428
3,3,0.5714285714285714
3,4,0.7857142857142857
4,0,0.8571428571428572
4,1,0.5714285714285714
4,2,0.3571428571428571
4,3,0.7857142857142857
4,4,0.4285714285714286
5,0,0.5714285714285714
5,1,0.7857142857142857
5,2,0.5714285714285714
5,3,0.42857142857142855
5,4,0.42857142857142855
6,0,0.7857142857142857
6,1,0.7142857142857143
6,2,0.5
6,3,0.8571428571428571
6,4,0.7857142857142857
7,0,0.5714285714285714
7,1,0.4285714285714286
7,2,0.7142857142857143
7,3,0.5714285714285714
7,4,0.7142857142857143
8,0,0.5
8,1,0.4285714285714286
8,2,0.6428571428571428
8,3,0.5714285714285714
8,4,0.7142857142857143
9,0,0.3571428571428571
9,1,0.5
9,2,0.7142857142857143
9,3,0.8571428571428572
9,4,0.6428571428571428
10,0,0.6428571428571429
10,1,0.6428571428571429
10,2,0.5
10,3,0.5
10,4,0.35714285714285715
11,0,0.6428571428571428
11,1,0.5
11,2,0.8571428571428572
11,3,0.7142857142857143
11,4,0.7857142857142857
12,0,0.7857142857142857
12,1,0.7142857142857143
12,2,0.9285714285714286
12,3,0.7857142857142857
12,4,0.8571428571428572
13,0,0.5714285714285714
13,1,0.7142857142857143
13,2,0.5714285714285714
13,3,0.7142857142857143
13,4,0.7142857142857143
14,0,0.7142857142857143
14,1,0.7142857142857143
14,2,0.6428571428571429
14,3,0.9285714285714286
14,4,0.7142857142857143
15,0,0.42857142857142855
15,1,0.5
15,2,0.5
15,3,0.7142857142857143
15,4,0.7142857142857143
16,0,0.8571428571428571
16,1,0.6428571428571429
16,2,0.7142857142857143
16,3,0.9285714285714286
16,4,0.7142857142857143
17,0,0.5714285714285714
17,1,0.6428571428571429
17,2,0.6428571428571429
17,3,0.5714285714285714
17,4,0.6428571428571429
18,0,0.8571428571428572
18,1,0.7142857142857143
18,2,0.8571428571428572
18,3,0.8571428571428572
18,4,0.8571428571428572
19,0,0.5
19,1,0.5714285714285714
19,2,0.5
19,3,0.7142857142857143
19,4,0.6428571428571429
20,0,0.6428571428571428
20,1,0.6428571428571428
20,2,0.7857142857142857
20,3,0.7142857142857143
20,4,0.7142857142857143
21,0,0.7142857142857143
21,1,0.7142857142857143
21,2,0.8571428571428572
21,3,0.7857142857142857
21,4,0.7142857142857143
22,0,0.8571428571428572
22,1,0.7142857142857143
22,2,0.7857142857142857
22,3,0.7857142857142857
22,4,0.7857142857142857
23,0,0.8571428571428572
23,1,0.7857142857142857
23,2,0.8571428571428572
23,3,0.9285714285714286
23,4,0.7857142857142857
24,0,0.7857142857142857
24,1,0.7857142857142857
24,2,0.5714285714285714
24,3,0.7857142857142857
24,4,0.7857142857142857
25,0,0.5714285714285714
25,1,0.7142857142857143
25,2,0.3571428571428571
25,3,0.6428571428571428
25,4,0.5714285714285714
26,0,1.0
26,1,0.7857142857142857
26,2,0.6428571428571428
26,3,0.7857142857142857
26,4,0.8571428571428572
27,0,0.7142857142857143
27,1,0.7857142857142857
27,2,0.7142857142857143
27,3,0.6428571428571428
27,4,0.9285714285714286
28,0,0.7142857142857143
28,1,0.7142857142857143
28,2,0.6428571428571428
28,3,0.5714285714285714
28,4,0.7857142857142857
