layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.9285714285714286
1,1,1.0
1,2,1.0
1,3,1.0
1,4,0.8571428571428571
2,0,1.0
2,1,1.0
2,2,1.0
2,3,0.9285714285714286
2,4,0.9285714285714286
3,0,1.0
3,1,0.5714285714285714
3,2,0.8571428571428571
3,3,0.9285714285714286
3,4,0.8571428571428571
4,0,0.9285714285714286
4,1,0.5714285714285714
4,2,0.8571428571428571
4,3,0.9285714285714286
4,4,0.7142857142857143
5,0,0.9285714285714286
5,1,0.5714285714285714
5,2,0.8571428571428571
5,3,0.8571428571428571
5,4,0.7142857142857143
6,0,0.9285714285714286
6,1,0.35714285714285715
6,2,0.5
6,3,0.7857142857142857
6,4,0.6428571428571429
7,0,0.8571428571428571
7,1,0.42857142857142855
7,2,0.5
7,3,0.7857142857142857
7,4,0.6428571428571429
8,0,0.8571428571428571
8,1,0.35714285714285715
8,2,0.5
8,3,0.6428571428571429
8,4,0.6428571428571429
9,0,0.8571428571428571
9,1,0.21428571428571427
9,2,0.35714285714285715
9,3,0.6428571428571429
9,4,0.5714285714285714
10,0,1.0
10,1,0.2857142857142857
10,2,0.7142857142857143
10,3,1.0
10,4,0.6428571428571429
11,0,1.0
11,1,0.5
11,2,0.8571428571428571
11,3,0.9285714285714286
11,4,0.8571428571428571
12,0,1.0
12,1,0.8571428571428571
12,2,0.9285714285714286
12,3,0.9285714285714286
12,4,0.7142857142857143
13,0,1.0
13,1,0.7142857142857143
13,2,0.9285714285714286
13,3,0.7142857142857143
13,4,0.6428571428571429
14,0,1.0
14,1,0.6428571428571429
14,2,0.7142857142857143
14,3,0.7142857142857143
14,4,0.5714285714285714
15,0,0.9285714285714286
15,1,0.35714285714285715
15,2,0.7142857142857143
15,3,0.6428571428571429
15,4,0.5714285714285714
16,0,1.0
16,1,1.0
16,2,1.0
16,3,1.0
16,4,1.0
