layer,split,accuracy
1,0,0.6428571428571428
1,1,0.6428571428571428
1,2,0.5714285714285714
1,3,0.6428571428571428
1,4,0.4285714285714286
2,0,0.7857142857142857
2,1,0.7857142857142857
2,2,0.6428571428571428
2,3,0.7857142857142857
2,4,0.7857142857142857
3,0,0.7857142857142857
3,1,0.9285714285714286
3,2,1.0
3,3,0.8571428571428572
3,4,0.8571428571428572
4,0,0.7142857142857143
4,1,0.6428571428571428
4,2,0.8571428571428572
4,3,0.6428571428571428
4,4,0.7857142857142857
5,0,0.5714285714285714
5,1,0.9285714285714286
5,2,0.6428571428571429
5,3,0.6428571428571429
5,4,0.6428571428571429
6,0,0.5
6,1,0.6428571428571429
6,2,0.5714285714285714
6,3,0.6428571428571429
6,4,0.42857142857142855
7,0,0.5
7,1,0.7857142857142857
7,2,0.5714285714285714
7,3,0.5
7,4,0.2857142857142857
8,0,0.7857142857142857
8,1,0.7857142857142857
8,2,0.7857142857142857
8,3,0.7857142857142857
8,4,0.5
9,0,0.6428571428571429
9,1,0.5
9,2,0.7142857142857143
9,3,0.5714285714285714
9,4,0.5714285714285714
10,0,0.6428571428571428
10,1,0.7142857142857143
10,2,0.7142857142857143
10,3,0.7142857142857143
10,4,0.5714285714285714
11,0,0.9285714285714286
11,1,0.8571428571428572
11,2,1.0
11,3,0.9285714285714286
11,4,1.0
12,0,0.7857142857142857
12,1,0.8571428571428572
12,2,0.6428571428571428
12,3,0.5714285714285714
12,4,0.9285714285714286
13,0,0.8571428571428572
13,1,0.5
13,2,0.6428571428571428
13,3,0.6428571428571428
13,4,0.7142857142857143
14,0,0.42857142857142855
14,1,0.5714285714285714
14,2,0.5714285714285714
14,3,0.5714285714285714
14,4,0.6428571428571429
15,0,0.5714285714285714
15,1,0.6428571428571429
15,2,0.5714285714285714
15,3,0.6428571428571429
15,4,0.7857142857142857
16,0,0.5714285714285714
16,1,0.4285714285714286
16,2,0.6428571428571428
16,3,0.5714285714285714
16,4,0.5714285714285714
17,0,0.5
17,1,0.7142857142857143
17,2,0.5
17,3,0.5714285714285714
17,4,0.7142857142857143
18,0,0.5
18,1,0.7857142857142857
18,2,0.7142857142857143
18,3,0.5714285714285714
18,4,0.5714285714285714
19,0,0.6428571428571428
19,1,0.4285714285714286
19,2,0.4285714285714286
19,3,0.6428571428571428
19,4,0.6428571428571428
20,0,0.9285714285714286
20,1,0.5714285714285714
20,2,0.6428571428571428
20,3,0.8571428571428572
20,4,0.8571428571428572
21,0,0.7857142857142857
21,1,0.6428571428571428
21,2,0.7142857142857143
21,3,0.7857142857142857
21,4,0.7857142857142857
22,0,0.5
22,1,0.5714285714285714
22,2,0.42857142857142855
22,3,0.6428571428571429
22,4,0.7142857142857143
23,0,0.42857142857142855
23,1,0.7142857142857143
23,2,0.5
23,3,0.6428571428571429
23,4,0.7142857142857143
24,0,0.5714285714285714
24,1,0.7857142857142857
24,2,0.6428571428571429
24,3,0.6428571428571429
24,4,0.6428571428571429
25,0,0.7857142857142857
25,1,0.5714285714285714
25,2,0.5
25,3,0.7142857142857143
25,4,0.7142857142857143
26,0,0.7857142857142857
26,1,0.5
26,2,0.7142857142857143
26,3,0.6428571428571428
26,4,0.3571428571428571
27,0,0.5714285714285714
27,1,0.5
27,2,0.6428571428571429
27,3,0.5714285714285714
27,4,0.5
28,0,0.5714285714285714
28,1,0.7142857142857143
28,2,0.6428571428571429
28,3,0.5714285714285714
28,4,0.6428571428571429
29,0,0.7142857142857143
29,1,0.5714285714285714
29,2,0.5714285714285714
29,3,0.6428571428571428
29,4,0.6428571428571428
30,0,0.7857142857142857
30,1,0.8571428571428571
30,2,0.7142857142857143
30,3,0.7857142857142857
30,4,0.6428571428571429
31,0,0.5714285714285714
31,1,0.7857142857142857
31,2,0.6428571428571429
31,3,0.5714285714285714
31,4,0.5714285714285714
32,0,0.7857142857142857
32,1,0.7857142857142857
32,2,0.7857142857142857
32,3,0.9285714285714286
32,4,0.7857142857142857
33,0,0.7857142857142857
33,1,0.9285714285714286
33,2,0.8571428571428571
33,3,0.7857142857142857
33,4,0.7857142857142857
34,0,0.5
34,1,0.7142857142857143
34,2,0.5714285714285714
34,3,0.7142857142857143
34,4,0.7142857142857143
35,0,0.5714285714285714
35,1,0.7142857142857143
35,2,0.5714285714285714
35,3,0.5
35,4,0.5
36,0,0.5
36,1,0.7142857142857143
36,2,0.7142857142857143
36,3,0.5714285714285714
36,4,0.42857142857142855
37,0,0.5
37,1,0.5
37,2,0.6428571428571428
37,3,0.6428571428571428
37,4,0.7142857142857143
38,0,0.5714285714285714
38,1,0.7857142857142857
38,2,0.8571428571428571
38,3,0.6428571428571429
38,4,0.5714285714285714
39,0,0.7142857142857143
39,1,0.9285714285714286
39,2,0.9285714285714286
39,3,0.8571428571428571
39,4,0.6428571428571429
40,0,0.7142857142857143
40,1,0.5714285714285714
40,2,0.6428571428571429
40,3,0.5714285714285714
40,4,0.42857142857142855
