layer,split,accuracy
1,0,0.5714285714285714
1,1,0.6428571428571428
1,2,0.5
1,3,0.5714285714285714
1,4,0.7142857142857143
2,0,0.7142857142857143
2,1,0.5714285714285714
2,2,0.5714285714285714
2,3,0.5
2,4,0.5714285714285714
3,0,0.6428571428571428
3,1,0.5714285714285714
3,2,0.7142857142857143
3,3,0.6428571428571428
3,4,0.8571428571428572
4,0,0.8571428571428572
4,1,0.4285714285714286
4,2,0.5
4,3,0.5
4,4,0.5
5,0,0.5
5,1,0.35714285714285715
5,2,0.5714285714285714
5,3,0.7142857142857143
5,4,0.42857142857142855
6,0,0.5714285714285714
6,1,0.5
6,2,0.5714285714285714
6,3,0.3571428571428571
6,4,0.5714285714285714
7,0,0.5714285714285714
7,1,0.3571428571428571
7,2,0.6428571428571428
7,3,0.5714285714285714
7,4,0.7857142857142857
8,0,0.6428571428571428
8,1,0.7142857142857143
8,2,0.5714285714285714
8,3,0.5
8,4,0.5714285714285714
9,0,0.7142857142857143
9,1,0.7142857142857143
9,2,0.9285714285714286
9,3,0.6428571428571428
9,4,0.8571428571428572
10,0,0.8571428571428572
10,1,0.7857142857142857
10,2,0.7142857142857143
10,3,0.5714285714285714
10,4,0.7857142857142857
11,0,0.7142857142857143
11,1,0.5
11,2,0.5
11,3,0.6428571428571428
11,4,0.6428571428571428
12,0,0.5
12,1,0.5714285714285714
12,2,0.6428571428571428
12,3,0.5
12,4,0.7857142857142857
13,0,0.6428571428571428
13,1,0.6428571428571428
13,2,0.5
13,3,0.5714285714285714
13,4,0.6428571428571428
14,0,0.7857142857142857
14,1,0.7857142857142857
14,2,0.7857142857142857
14,3,0.4285714285714286
14,4,0.5714285714285714
15,0,0.8571428571428571
15,1,0.7857142857142857
15,2,0.7857142857142857
15,3,0.7857142857142857
15,4,0.7142857142857143
16,0,0.5714285714285714
16,1,0.42857142857142855
16,2,0.35714285714285715
16,3,0.5714285714285714
16,4,0.5714285714285714
17,0,0.9285714285714286
17,1,0.35714285714285715
17,2,0.6428571428571429
17,3,0.9285714285714286
17,4,0.9285714285714286
18,0,0.2142857142857143
18,1,0.7857142857142857
18,2,0.7857142857142857
18,3,0.3571428571428571
18,4,0.4285714285714286
19,0,0.7857142857142857
19,1,0.7142857142857143
19,2,0.5
19,3,0.5714285714285714
19,4,0.6428571428571429
20,0,0.6428571428571429
20,1,0.5714285714285714
20,2,0.5
20,3,0.5714285714285714
20,4,0.5
21,0,0.5714285714285714
21,1,0.42857142857142855
21,2,0.5
21,3,0.6428571428571429
21,4,0.7142857142857143
22,0,0.3571428571428571
22,1,0.7142857142857143
22,2,0.6428571428571428
22,3,0.5
22,4,0.5
23,0,0.7857142857142857
23,1,0.7857142857142857
23,2,0.7857142857142857
23,3,0.9285714285714286
23,4,0.9285714285714286
24,0,0.35714285714285715
24,1,0.5714285714285714
24,2,0.42857142857142855
24,3,0.5714285714285714
24,4,0.5714285714285714
25,0,0.5
25,1,0.5
25,2,0.5714285714285714
25,3,0.6428571428571429
25,4,0.6428571428571429
26,0,0.6428571428571429
26,1,0.6428571428571429
26,2,0.7857142857142857
26,3,0.7142857142857143
26,4,0.6428571428571429
27,0,0.5714285714285714
27,1,0.7142857142857143
27,2,0.7142857142857143
27,3,0.4285714285714286
27,4,0.7142857142857143
28,0,0.5
28,1,0.5
28,2,0.42857142857142855
28,3,0.5714285714285714
28,4,0.5714285714285714
29,0,0.6428571428571428
29,1,0.6428571428571428
29,2,0.5
29,3,0.5
29,4,0.6428571428571428
30,0,0.42857142857142855
30,1,0.7142857142857143
30,2,0.7142857142857143
30,3,0.6428571428571429
30,4,0.6428571428571429
31,0,0.5714285714285714
31,1,0.6428571428571429
31,2,0.7857142857142857
31,3,0.6428571428571429
31,4,0.5
32,0,0.5
32,1,0.5714285714285714
32,2,0.5
32,3,0.5714285714285714
32,4,0.5714285714285714
33,0,0.42857142857142855
33,1,0.5
33,2,0.6428571428571429
33,3,0.35714285714285715
33,4,0.5714285714285714
34,0,0.5714285714285714
34,1,0.5714285714285714
34,2,0.5714285714285714
34,3,0.6428571428571429
34,4,0.7142857142857143
35,0,0.5
35,1,0.7857142857142857
35,2,0.8571428571428571
35,3,0.6428571428571429
35,4,0.6428571428571429
36,0,0.6428571428571428
36,1,0.7142857142857143
36,2,0.6428571428571428
36,3,0.6428571428571428
36,4,0.5714285714285714
37,0,0.7142857142857143
37,1,0.8571428571428572
37,2,0.7142857142857143
37,3,0.7142857142857143
37,4,0.7142857142857143
38,0,0.42857142857142855
38,1,0.6428571428571429
38,2,0.5714285714285714
38,3,0.5714285714285714
38,4,0.6428571428571429
39,0,0.6428571428571429
39,1,0.8571428571428571
39,2,0.7857142857142857
39,3,0.5714285714285714
39,4,0.7857142857142857
40,0,0.7142857142857143
40,1,0.7142857142857143
40,2,0.35714285714285715
40,3,0.5714285714285714
40,4,0.5714285714285714
