layer,split,accuracy
1,0,0.6428571428571429
1,1,0.5714285714285714
1,2,0.5714285714285714
1,3,0.5
1,4,0.42857142857142855
2,0,0.4285714285714286
2,1,0.5714285714285714
2,2,0.7142857142857143
2,3,0.5714285714285714
2,4,0.6428571428571428
3,0,0.7857142857142857
3,1,0.8571428571428572
3,2,0.8571428571428572
3,3,0.7857142857142857
3,4,0.9285714285714286
4,0,0.3571428571428571
4,1,0.5
4,2,0.7142857142857143
4,3,0.6428571428571428
4,4,0.6428571428571428
5,0,0.8571428571428571
5,1,0.7857142857142857
5,2,0.5714285714285714
5,3,0.7142857142857143
5,4,0.8571428571428571
6,0,0.6428571428571429
6,1,0.35714285714285715
6,2,0.42857142857142855
6,3,0.7857142857142857
6,4,0.42857142857142855
7,0,0.5
7,1,0.6428571428571429
7,2,0.35714285714285715
7,3,0.5
7,4,0.5
8,0,0.6428571428571428
8,1,0.5714285714285714
8,2,0.7857142857142857
8,3,0.9285714285714286
8,4,0.5714285714285714
9,0,0.7857142857142857
9,1,0.9285714285714286
9,2,0.6428571428571428
9,3,0.7857142857142857
9,4,0.7142857142857143
10,0,0.7142857142857143
10,1,0.7142857142857143
10,2,0.7142857142857143
10,3,0.7142857142857143
10,4,0.7142857142857143
11,0,0.7857142857142857
11,1,0.8571428571428572
11,2,0.8571428571428572
11,3,0.9285714285714286
11,4,1.0
12,0,0.7857142857142857
12,1,0.7857142857142857
12,2,0.6428571428571428
12,3,0.5
12,4,1.0
13,0,0.9285714285714286
13,1,0.7142857142857143
13,2,0.6428571428571428
13,3,0.5
13,4,0.9285714285714286
14,0,0.7857142857142857
14,1,0.6428571428571428
14,2,0.5714285714285714
14,3,0.6428571428571428
14,4,0.7142857142857143
15,0,0.5
15,1,0.6428571428571429
15,2,0.5714285714285714
15,3,0.5714285714285714
15,4,0.5714285714285714
16,0,0.8571428571428572
16,1,0.5
16,2,0.6428571428571428
16,3,0.5
16,4,0.5714285714285714
17,0,0.6428571428571428
17,1,0.5
17,2,0.8571428571428572
17,3,0.7857142857142857
17,4,0.6428571428571428
18,0,0.7142857142857143
18,1,0.5
18,2,0.6428571428571428
18,3,0.6428571428571428
18,4,0.5
19,0,1.0
19,1,0.6428571428571428
19,2,0.7857142857142857
19,3,0.8571428571428572
19,4,0.9285714285714286
20,0,0.35714285714285715
20,1,0.7857142857142857
20,2,0.6428571428571429
20,3,0.2857142857142857
20,4,0.6428571428571429
21,0,0.5714285714285714
21,1,0.4285714285714286
21,2,0.6428571428571428
21,3,0.7142857142857143
21,4,0.5714285714285714
22,0,0.5714285714285714
22,1,0.7857142857142857
22,2,0.5
22,3,0.42857142857142855
22,4,0.6428571428571429
23,0,0.35714285714285715
23,1,0.6428571428571429
23,2,0.5714285714285714
23,3,0.5
23,4,0.7857142857142857
24,0,0.8571428571428572
24,1,0.6428571428571428
24,2,0.5714285714285714
24,3,0.7142857142857143
24,4,0.6428571428571428
25,0,0.35714285714285715
25,1,0.6428571428571429
25,2,0.5714285714285714
25,3,0.5714285714285714
25,4,0.42857142857142855
26,0,0.42857142857142855
26,1,0.8571428571428571
26,2,0.7142857142857143
26,3,0.5714285714285714
26,4,0.6428571428571429
27,0,0.42857142857142855
27,1,0.5
27,2,0.7142857142857143
27,3,0.42857142857142855
27,4,0.6428571428571429
28,0,0.6428571428571429
28,1,0.8571428571428571
28,2,0.42857142857142855
28,3,0.42857142857142855
28,4,0.7857142857142857
29,0,0.7857142857142857
29,1,0.8571428571428571
29,2,0.8571428571428571
29,3,0.6428571428571429
29,4,0.7142857142857143
30,0,0.42857142857142855
30,1,0.7142857142857143
30,2,0.7857142857142857
30,3,0.5
30,4,0.5
31,0,0.7142857142857143
31,1,0.7142857142857143
31,2,0.8571428571428571
31,3,0.6428571428571429
31,4,0.7857142857142857
32,0,0.6428571428571429
32,1,0.6428571428571429
32,2,0.7142857142857143
32,3,0.6428571428571429
32,4,0.5
33,0,0.6428571428571429
33,1,0.6428571428571429
33,2,0.7142857142857143
33,3,0.5714285714285714
33,4,0.5
34,0,0.7142857142857143
34,1,0.9285714285714286
34,2,0.7857142857142857
34,3,0.7857142857142857
34,4,0.7857142857142857
35,0,0.7142857142857143
35,1,0.7142857142857143
35,2,0.7142857142857143
35,3,0.7142857142857143
35,4,0.5714285714285714
36,0,0.7857142857142857
36,1,0.5714285714285714
36,2,0.7142857142857143
36,3,0.7857142857142857
36,4,0.7857142857142857
37,0,0.42857142857142855
37,1,0.6428571428571429
37,2,0.6428571428571429
37,3,0.5714285714285714
37,4,0.5
38,0,0.7857142857142857
38,1,0.9285714285714286
38,2,0.7142857142857143
38,3,0.7857142857142857
38,4,0.7142857142857143
39,0,0.5714285714285714
39,1,0.8571428571428571
39,2,0.42857142857142855
39,3,0.5714285714285714
39,4,0.5
40,0,0.7857142857142857
40,1,0.7857142857142857
40,2,0.7857142857142857
40,3,0.8571428571428571
40,4,0.5714285714285714
