layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.6428571428571429
1,1,0.5
1,2,0.6428571428571429
1,3,0.2857142857142857
1,4,0.7142857142857143
2,0,0.7857142857142857
2,1,0.6428571428571429
2,2,0.6428571428571429
2,3,0.21428571428571427
2,4,0.8571428571428571
3,0,0.9285714285714286
3,1,0.6428571428571429
3,2,0.6428571428571429
3,3,0.6428571428571429
3,4,0.7857142857142857
4,0,0.5714285714285714
4,1,0.5
4,2,0.6428571428571429
4,3,0.7857142857142857
4,4,0.7142857142857143
5,0,0.7142857142857143
5,1,0.5714285714285714
5,2,0.7142857142857143
5,3,0.9285714285714286
5,4,0.8571428571428571
6,0,0.9285714285714286
6,1,0.6428571428571429
6,2,0.6428571428571429
6,3,0.8571428571428571
6,4,0.8571428571428571
7,0,0.8571428571428571
7,1,0.6428571428571429
7,2,0.6428571428571429
7,3,0.8571428571428571
7,4,0.8571428571428571
8,0,0.7857142857142857
8,1,0.7142857142857143
8,2,0.7857142857142857
8,3,0.8571428571428571
8,4,0.9285714285714286
9,0,0.7857142857142857
9,1,0.7142857142857143
9,2,0.7857142857142857
9,3,0.7857142857142857
9,4,0.9285714285714286
10,0,1.0
10,1,0.7857142857142857
10,2,0.7857142857142857
10,3,0.7857142857142857
10,4,0.9285714285714286
11,0,0.9285714285714286
11,1,0.7857142857142857
11,2,0.7857142857142857
11,3,0.7857142857142857
11,4,0.9285714285714286
12,0,0.9285714285714286
12,1,0.7857142857142857
12,2,0.7857142857142857
12,3,0.9285714285714286
12,4,0.8571428571428571
13,0,0.8571428571428571
13,1,0.7142857142857143
13,2,0.7142857142857143
13,3,0.8571428571428571
13,4,0.8571428571428571
14,0,0.9285714285714286
14,1,0.7857142857142857
14,2,0.7142857142857143
14,3,0.8571428571428571
14,4,0.7857142857142857
15,0,0.9285714285714286
15,1,0.7857142857142857
15,2,0.6428571428571429
15,3,0.7857142857142857
15,4,0.8571428571428571
16,0,1.0
16,1,0.7142857142857143
16,2,0.6428571428571429
16,3,0.7857142857142857
16,4,0.7142857142857143
