layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.42857142857142855
1,1,0.5714285714285714
1,2,0.5
1,3,0.5714285714285714
1,4,0.42857142857142855
2,0,0.7142857142857143
2,1,0.8571428571428571
2,2,0.7142857142857143
2,3,0.5
2,4,0.7142857142857143
3,0,0.7142857142857143
3,1,0.5
3,2,0.6428571428571429
3,3,0.6428571428571429
3,4,0.6428571428571429
4,0,0.6428571428571429
4,1,0.5714285714285714
4,2,0.6428571428571429
4,3,0.7142857142857143
4,4,0.7857142857142857
5,0,0.9285714285714286
5,1,0.6428571428571429
5,2,0.7857142857142857
5,3,0.9285714285714286
5,4,0.8571428571428571
6,0,1.0
6,1,0.7142857142857143
6,2,0.8571428571428571
6,3,0.9285714285714286
6,4,0.8571428571428571
7,0,1.0
7,1,0.7142857142857143
7,2,0.8571428571428571
7,3,0.9285714285714286
7,4,0.8571428571428571
8,0,0.9285714285714286
8,1,0.9285714285714286
8,2,0.8571428571428571
8,3,0.9285714285714286
8,4,0.9285714285714286
9,0,1.0
9,1,1.0
9,2,0.8571428571428571
9,3,1.0
9,4,0.9285714285714286
10,0,1.0
10,1,0.8571428571428571
10,2,0.9285714285714286
10,3,1.0
10,4,0.9285714285714286
11,0,1.0
11,1,1.0
11,2,0.9285714285714286
11,3,1.0
11,4,0.9285714285714286
12,0,0.9285714285714286
12,1,1.0
12,2,0.9285714285714286
12,3,0.9285714285714286
12,4,0.9285714285714286
13,0,0.8571428571428571
13,1,1.0
13,2,0.9285714285714286
13,3,0.9285714285714286
13,4,0.9285714285714286
14,0,0.8571428571428571
14,1,0.9285714285714286
14,2,0.9285714285714286
14,3,0.9285714285714286
14,4,0.9285714285714286
15,0,0.8571428571428571
15,1,0.9285714285714286
15,2,0.9285714285714286
15,3,0.9285714285714286
15,4,0.9285714285714286
16,0,0.9285714285714286
16,1,0.8571428571428571
16,2,0.9285714285714286
16,3,0.9285714285714286
16,4,0.9285714285714286
