layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.7142857142857143
1,1,0.42857142857142855
1,2,0.42857142857142855
1,3,0.42857142857142855
1,4,0.5
2,0,0.6428571428571429
2,1,0.7142857142857143
2,2,0.5714285714285714
2,3,0.5714285714285714
2,4,0.7142857142857143
3,0,0.8571428571428571
3,1,0.6428571428571429
3,2,0.7142857142857143
3,3,0.7142857142857143
3,4,0.6428571428571429
4,0,0.7857142857142857
4,1,0.6428571428571429
4,2,0.42857142857142855
4,3,0.7142857142857143
4,4,0.7857142857142857
5,0,0.7857142857142857
5,1,0.7142857142857143
5,2,0.5
5,3,0.6428571428571429
5,4,0.8571428571428571
6,0,0.8571428571428571
6,1,0.7857142857142857
6,2,0.5
6,3,0.7857142857142857
6,4,0.8571428571428571
7,0,0.7857142857142857
7,1,0.7857142857142857
7,2,0.5
7,3,0.7142857142857143
7,4,0.7142857142857143
8,0,0.5714285714285714
8,1,0.7142857142857143
8,2,0.6428571428571429
8,3,0.6428571428571429
8,4,0.7857142857142857
9,0,0.5
9,1,0.5714285714285714
9,2,0.5
9,3,0.5714285714285714
9,4,0.5714285714285714
10,0,0.6428571428571429
10,1,0.42857142857142855
10,2,0.5
10,3,0.6428571428571429
10,4,0.5714285714285714
11,0,0.42857142857142855
11,1,0.42857142857142855
11,2,0.42857142857142855
11,3,0.6428571428571429
11,4,0.5714285714285714
12,0,0.5714285714285714
12,1,0.42857142857142855
12,2,0.42857142857142855
12,3,0.7142857142857143
12,4,0.6428571428571429
13,0,0.5
13,1,0.42857142857142855
13,2,0.42857142857142855
13,3,0.7142857142857143
13,4,0.5
14,0,0.7142857142857143
14,1,0.7142857142857143
14,2,0.42857142857142855
14,3,0.8571428571428571
14,4,0.6428571428571429
15,0,0.7857142857142857
15,1,0.7857142857142857
15,2,0.5
15,3,0.8571428571428571
15,4,0.5714285714285714
16,0,1.0
16,1,0.7857142857142857
16,2,0.7857142857142857
16,3,0.9285714285714286
16,4,0.9285714285714286
