layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.7857142857142857
1,1,0.7142857142857143
1,2,0.7857142857142857
1,3,0.8571428571428571
1,4,0.7857142857142857
2,0,1.0
2,1,0.9285714285714286
2,2,0.8571428571428571
2,3,1.0
2,4,0.7142857142857143
3,0,1.0
3,1,0.9285714285714286
3,2,0.9285714285714286
3,3,1.0
3,4,0.8571428571428571
4,0,1.0
4,1,0.9285714285714286
4,2,0.8571428571428571
4,3,1.0
4,4,0.8571428571428571
5,0,1.0
5,1,0.9285714285714286
5,2,0.8571428571428571
5,3,1.0
5,4,0.8571428571428571
6,0,1.0
6,1,0.9285714285714286
6,2,0.8571428571428571
6,3,1.0
6,4,0.9285714285714286
7,0,0.7857142857142857
7,1,0.7857142857142857
7,2,0.6428571428571429
7,3,1.0
7,4,0.9285714285714286
8,0,0.7857142857142857
8,1,0.8571428571428571
8,2,0.5
8,3,1.0
8,4,0.7857142857142857
9,0,0.7142857142857143
9,1,0.7142857142857143
9,2,0.5
9,3,1.0
9,4,0.7857142857142857
10,0,0.7142857142857143
10,1,0.8571428571428571
10,2,0.5
10,3,1.0
10,4,0.8571428571428571
11,0,0.6428571428571429
11,1,0.7142857142857143
11,2,0.2857142857142857
11,3,1.0
11,4,0.7857142857142857
12,0,0.5714285714285714
12,1,0.7857142857142857
12,2,0.2857142857142857
12,3,1.0
12,4,0.7857142857142857
13,0,0.5714285714285714
13,1,0.7857142857142857
13,2,0.2857142857142857
13,3,0.7857142857142857
13,4,0.7142857142857143
14,0,0.5714285714285714
14,1,0.7142857142857143
14,2,0.2857142857142857
14,3,0.7857142857142857
14,4,0.5714285714285714
15,0,0.5
15,1,0.7857142857142857
15,2,0.2857142857142857
15,3,0.7857142857142857
15,4,0.5714285714285714
16,0,1.0
16,1,1.0
16,2,0.9285714285714286
16,3,1.0
16,4,1.0
