layer,split,accuracy
1,0,0.42857142857142855
1,1,0.6428571428571429
1,2,0.6428571428571429
1,3,0.5714285714285714
1,4,0.6428571428571429
2,0,0.35714285714285715
2,1,0.35714285714285715
2,2,0.5714285714285714
2,3,0.7857142857142857
2,4,0.7142857142857143
3,0,0.5714285714285714
3,1,0.5714285714285714
3,2,0.5
3,3,0.6428571428571428
3,4,0.5
4,0,0.5
4,1,0.6428571428571428
4,2,0.5
4,3,0.6428571428571428
4,4,0.5714285714285714
5,0,0.6428571428571428
5,1,0.6428571428571428
5,2,0.5
5,3,0.7142857142857143
5,4,0.4285714285714286
6,0,0.6428571428571429
6,1,0.6428571428571429
6,2,0.5
6,3,0.6428571428571429
6,4,0.7142857142857143
7,0,0.7142857142857143
7,1,0.7142857142857143
7,2,0.5
7,3,0.5714285714285714
7,4,0.5
8,0,0.4285714285714286
8,1,0.3571428571428571
8,2,0.5714285714285714
8,3,0.5
8,4,0.7142857142857143
9,0,0.5
9,1,0.6428571428571428
9,2,0.3571428571428571
9,3,0.7857142857142857
9,4,0.5
10,0,0.6428571428571429
10,1,0.6428571428571429
10,2,0.5714285714285714
10,3,0.5714285714285714
10,4,0.35714285714285715
11,0,0.4285714285714286
11,1,0.7857142857142857
11,2,0.5
11,3,0.7857142857142857
11,4,0.4285714285714286
12,0,0.6428571428571428
12,1,0.7142857142857143
12,2,0.5
12,3,0.8571428571428572
12,4,0.4285714285714286
13,0,0.42857142857142855
13,1,0.35714285714285715
13,2,0.6428571428571429
13,3,0.42857142857142855
13,4,0.6428571428571429
14,0,0.7142857142857143
14,1,0.6428571428571428
14,2,0.5
14,3,0.7857142857142857
14,4,0.7142857142857143
15,0,0.5714285714285714
15,1,0.5
15,2,0.3571428571428571
15,3,0.7857142857142857
15,4,0.6428571428571428
16,0,0.5714285714285714
16,1,0.5714285714285714
16,2,0.4285714285714286
16,3,0.7142857142857143
16,4,0.5714285714285714
17,0,0.42857142857142855
17,1,0.5
17,2,0.7857142857142857
17,3,0.2857142857142857
17,4,0.5
18,0,0.7142857142857143
18,1,0.5714285714285714
18,2,0.2142857142857143
18,3,0.6428571428571428
18,4,0.7857142857142857
19,0,0.5
19,1,0.7142857142857143
19,2,0.3571428571428571
19,3,0.5
19,4,0.6428571428571428
20,0,0.6428571428571428
20,1,0.6428571428571428
20,2,0.4285714285714286
20,3,0.5714285714285714
20,4,0.5714285714285714
21,0,0.42857142857142855
21,1,0.5714285714285714
21,2,0.7142857142857143
21,3,0.7142857142857143
21,4,0.5714285714285714
22,0,0.7142857142857143
22,1,0.5
22,2,0.8571428571428571
22,3,0.7857142857142857
22,4,0.6428571428571429
23,0,0.7142857142857143
23,1,0.7857142857142857
23,2,0.6428571428571428
23,3,0.5
23,4,0.6428571428571428
24,0,0.7142857142857143
24,1,0.7142857142857143
24,2,0.8571428571428571
24,3,0.7857142857142857
24,4,0.6428571428571429
25,0,0.7142857142857143
25,1,0.6428571428571429
25,2,0.8571428571428571
25,3,0.7857142857142857
25,4,0.5
26,0,0.6428571428571429
26,1,0.7142857142857143
26,2,0.5714285714285714
26,3,0.7857142857142857
26,4,0.7142857142857143
27,0,0.5714285714285714
27,1,0.7142857142857143
27,2,0.6428571428571429
27,3,0.7142857142857143
27,4,0.6428571428571429
28,0,0.5
28,1,0.5
28,2,0.5
28,3,0.42857142857142855
28,4,0.6428571428571429
29,0,0.7142857142857143
29,1,0.5
29,2,0.6428571428571428
29,3,0.5
29,4,0.4285714285714286
30,0,0.42857142857142855
30,1,0.7142857142857143
30,2,0.5
30,3,0.8571428571428571
30,4,0.6428571428571429
31,0,0.7142857142857143
31,1,0.4285714285714286
31,2,0.6428571428571428
31,3,0.6428571428571428
31,4,0.3571428571428571
32,0,0.5
32,1,0.7142857142857143
32,2,0.7857142857142857
32,3,0.7142857142857143
32,4,0.5714285714285714
