layer,split,accuracy
1,0,0.7857142857142857
1,1,0.14285714285714285
1,2,0.5
1,3,0.5
1,4,0.5714285714285714
2,0,0.2857142857142857
2,1,0.7857142857142857
2,2,0.4285714285714286
2,3,0.8571428571428572
2,4,0.4285714285714286
3,0,0.8571428571428571
3,1,0.42857142857142855
3,2,0.7142857142857143
3,3,0.42857142857142855
3,4,1.0
4,0,0.7142857142857143
4,1,0.5714285714285714
4,2,0.2857142857142857
4,3,0.7857142857142857
4,4,0.5
5,0,0.7857142857142857
5,1,0.6428571428571428
5,2,0.5714285714285714
5,3,0.7142857142857143
5,4,0.6428571428571428
6,0,0.42857142857142855
6,1,0.5
6,2,0.7142857142857143
6,3,0.5714285714285714
6,4,0.5714285714285714
7,0,0.35714285714285715
7,1,0.7142857142857143
7,2,0.7142857142857143
7,3,0.7142857142857143
7,4,0.5714285714285714
8,0,0.42857142857142855
8,1,0.8571428571428571
8,2,0.8571428571428571
8,3,0.7142857142857143
8,4,0.6428571428571429
9,0,0.6428571428571429
9,1,0.8571428571428571
9,2,0.6428571428571429
9,3,0.5714285714285714
9,4,0.35714285714285715
10,0,0.42857142857142855
10,1,0.42857142857142855
10,2,0.5714285714285714
10,3,0.5
10,4,0.7142857142857143
11,0,0.5714285714285714
11,1,0.42857142857142855
11,2,0.5714285714285714
11,3,0.7142857142857143
11,4,0.7142857142857143
12,0,0.5714285714285714
12,1,0.21428571428571427
12,2,0.5714285714285714
12,3,0.42857142857142855
12,4,0.7142857142857143
13,0,0.5
13,1,0.5
13,2,0.6428571428571429
13,3,0.21428571428571427
13,4,0.7857142857142857
14,0,0.7142857142857143
14,1,0.6428571428571428
14,2,0.3571428571428571
14,3,0.5714285714285714
14,4,0.5714285714285714
15,0,0.5714285714285714
15,1,0.6428571428571429
15,2,0.5714285714285714
15,3,0.7857142857142857
15,4,0.7142857142857143
16,0,0.7142857142857143
16,1,0.5
16,2,0.5714285714285714
16,3,0.5
16,4,0.5
17,0,0.35714285714285715
17,1,0.5714285714285714
17,2,0.35714285714285715
17,3,0.6428571428571429
17,4,0.7142857142857143
18,0,0.6428571428571429
18,1,0.5
18,2,0.6428571428571429
18,3,0.7142857142857143
18,4,0.6428571428571429
19,0,0.5
19,1,0.6428571428571429
19,2,0.5714285714285714
19,3,0.5
19,4,0.6428571428571429
20,0,0.5714285714285714
20,1,0.5714285714285714
20,2,0.5
20,3,0.5714285714285714
20,4,0.5
21,0,0.6428571428571429
21,1,0.6428571428571429
21,2,0.9285714285714286
21,3,0.6428571428571429
21,4,0.8571428571428571
22,0,0.5714285714285714
22,1,0.6428571428571429
22,2,0.7142857142857143
22,3,0.6428571428571429
22,4,0.5714285714285714
23,0,0.42857142857142855
23,1,0.42857142857142855
23,2,0.5
23,3,0.5714285714285714
23,4,0.5714285714285714
24,0,0.42857142857142855
24,1,0.6428571428571429
24,2,0.5
24,3,0.6428571428571429
24,4,0.5714285714285714
25,0,0.5
25,1,0.5
25,2,0.5
25,3,0.5714285714285714
25,4,0.5714285714285714
26,0,0.7857142857142857
26,1,0.7142857142857143
26,2,0.9285714285714286
26,3,0.7857142857142857
26,4,0.7857142857142857
27,0,0.5714285714285714
27,1,0.6428571428571429
27,2,0.7857142857142857
27,3,0.5714285714285714
27,4,0.6428571428571429
28,0,0.7857142857142857
28,1,0.7142857142857143
28,2,0.7857142857142857
28,3,0.7142857142857143
28,4,0.9285714285714286
29,0,0.5
29,1,0.5714285714285714
29,2,0.7857142857142857
29,3,0.5714285714285714
29,4,0.7857142857142857
30,0,0.9285714285714286
30,1,0.8571428571428571
30,2,0.7857142857142857
30,3,0.5714285714285714
30,4,0.8571428571428571
31,0,0.6428571428571429
31,1,0.7857142857142857
31,2,0.5
31,3,0.7142857142857143
31,4,0.6428571428571429
32,0,0.5714285714285714
32,1,0.7142857142857143
32,2,0.7142857142857143
32,3,0.5
32,4,0.7142857142857143
