layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.5
1,1,0.6428571428571429
1,2,0.5
1,3,0.35714285714285715
1,4,0.5714285714285714
2,0,0.6428571428571429
2,1,0.5714285714285714
2,2,0.42857142857142855
2,3,0.35714285714285715
2,4,0.8571428571428571
3,0,0.7142857142857143
3,1,0.7857142857142857
3,2,0.5714285714285714
3,3,0.5
3,4,0.7142857142857143
4,0,0.7142857142857143
4,1,0.6428571428571429
4,2,0.6428571428571429
4,3,0.42857142857142855
4,4,0.6428571428571429
5,0,0.7857142857142857
5,1,0.7142857142857143
5,2,0.7142857142857143
5,3,0.42857142857142855
5,4,0.7142857142857143
6,0,0.7857142857142857
6,1,0.7142857142857143
6,2,0.6428571428571429
6,3,0.5
6,4,0.7142857142857143
7,0,0.7857142857142857
7,1,0.6428571428571429
7,2,0.7142857142857143
7,3,0.5
7,4,0.6428571428571429
8,0,0.7857142857142857
8,1,0.6428571428571429
8,2,0.7142857142857143
8,3,0.5
8,4,0.7142857142857143
9,0,0.7857142857142857
9,1,0.5714285714285714
9,2,0.7142857142857143
9,3,0.5
9,4,0.7142857142857143
10,0,0.7857142857142857
10,1,0.5714285714285714
10,2,0.6428571428571429
10,3,0.5
10,4,0.7142857142857143
11,0,0.7857142857142857
11,1,0.5714285714285714
11,2,0.6428571428571429
11,3,0.5
11,4,0.7142857142857143
12,0,0.7857142857142857
12,1,0.5714285714285714
12,2,0.6428571428571429
12,3,0.5
12,4,0.7142857142857143
13,0,0.7857142857142857
13,1,0.5714285714285714
13,2,0.6428571428571429
13,3,0.5
13,4,0.7142857142857143
14,0,0.7857142857142857
14,1,0.6428571428571429
14,2,0.6428571428571429
14,3,0.5
14,4,0.7142857142857143
15,0,0.8571428571428571
15,1,0.6428571428571429
15,2,0.6428571428571429
15,3,0.42857142857142855
15,4,0.7142857142857143
16,0,0.9285714285714286
16,1,0.7142857142857143
16,2,0.6428571428571429
16,3,0.42857142857142855
16,4,0.7857142857142857
17,0,0.9285714285714286
17,1,0.7142857142857143
17,2,0.6428571428571429
17,3,0.5
17,4,0.7857142857142857
18,0,0.9285714285714286
18,1,0.7142857142857143
18,2,0.6428571428571429
18,3,0.42857142857142855
18,4,0.7857142857142857
19,0,0.9285714285714286
19,1,0.7142857142857143
19,2,0.6428571428571429
19,3,0.42857142857142855
19,4,0.7857142857142857
20,0,0.9285714285714286
20,1,0.7142857142857143
20,2,0.6428571428571429
20,3,0.5
20,4,0.7857142857142857
21,0,0.9285714285714286
21,1,0.7142857142857143
21,2,0.6428571428571429
21,3,0.5
21,4,0.7142857142857143
22,0,0.9285714285714286
22,1,0.7142857142857143
22,2,0.6428571428571429
22,3,0.5
22,4,0.7142857142857143
23,0,0.9285714285714286
23,1,0.7142857142857143
23,2,0.5714285714285714
23,3,0.5
23,4,0.6428571428571429
24,0,0.9285714285714286
24,1,0.7142857142857143
24,2,0.5714285714285714
24,3,0.5
24,4,0.6428571428571429
25,0,0.9285714285714286
25,1,0.7142857142857143
25,2,0.5714285714285714
25,3,0.5
25,4,0.6428571428571429
26,0,0.9285714285714286
26,1,0.6428571428571429
26,2,0.5714285714285714
26,3,0.5
26,4,0.6428571428571429
27,0,0.9285714285714286
27,1,0.7142857142857143
27,2,0.5714285714285714
27,3,0.5
27,4,0.6428571428571429
28,0,0.9285714285714286
28,1,0.7142857142857143
28,2,0.5714285714285714
28,3,0.5
28,4,0.6428571428571429
29,0,0.9285714285714286
29,1,0.7142857142857143
29,2,0.5714285714285714
29,3,0.42857142857142855
29,4,0.6428571428571429
30,0,0.9285714285714286
30,1,0.7857142857142857
30,2,0.5714285714285714
30,3,0.42857142857142855
30,4,0.6428571428571429
31,0,0.9285714285714286
31,1,0.7857142857142857
31,2,0.5714285714285714
31,3,0.42857142857142855
31,4,0.6428571428571429
32,0,0.9285714285714286
32,1,0.7142857142857143
32,2,0.5714285714285714
32,3,0.42857142857142855
32,4,0.6428571428571429
