layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.5714285714285714
1,1,0.35714285714285715
1,2,0.5714285714285714
1,3,0.5714285714285714
1,4,0.6428571428571429
2,0,0.7142857142857143
2,1,0.5714285714285714
2,2,0.7142857142857143
2,3,0.7857142857142857
2,4,0.7857142857142857
3,0,0.8571428571428571
3,1,0.6428571428571429
3,2,0.8571428571428571
3,3,0.7857142857142857
3,4,0.7857142857142857
4,0,0.9285714285714286
4,1,0.6428571428571429
4,2,0.8571428571428571
4,3,0.7857142857142857
4,4,0.7142857142857143
5,0,0.9285714285714286
5,1,0.7142857142857143
5,2,0.9285714285714286
5,3,0.8571428571428571
5,4,0.5714285714285714
6,0,0.9285714285714286
6,1,0.7142857142857143
6,2,0.9285714285714286
6,3,0.8571428571428571
6,4,0.5714285714285714
7,0,0.9285714285714286
7,1,0.7142857142857143
7,2,1.0
7,3,0.8571428571428571
7,4,0.5714285714285714
8,0,0.9285714285714286
8,1,0.7857142857142857
8,2,1.0
8,3,0.8571428571428571
8,4,0.5714285714285714
9,0,0.9285714285714286
9,1,0.7857142857142857
9,2,1.0
9,3,0.8571428571428571
9,4,0.5714285714285714
10,0,0.9285714285714286
10,1,0.7857142857142857
10,2,1.0
10,3,0.8571428571428571
10,4,0.5714285714285714
11,0,0.9285714285714286
11,1,0.7857142857142857
11,2,1.0
11,3,0.8571428571428571
11,4,0.5714285714285714
12,0,0.9285714285714286
12,1,0.7857142857142857
12,2,1.0
12,3,0.8571428571428571
12,4,0.5714285714285714
13,0,0.9285714285714286
13,1,0.8571428571428571
13,2,0.9285714285714286
13,3,0.8571428571428571
13,4,0.5714285714285714
14,0,0.9285714285714286
14,1,0.8571428571428571
14,2,0.9285714285714286
14,3,0.8571428571428571
14,4,0.5714285714285714
15,0,0.9285714285714286
15,1,0.8571428571428571
15,2,0.9285714285714286
15,3,0.8571428571428571
15,4,0.5714285714285714
16,0,0.9285714285714286
16,1,0.8571428571428571
16,2,0.9285714285714286
16,3,0.8571428571428571
16,4,0.5714285714285714
17,0,1.0
17,1,0.8571428571428571
17,2,0.9285714285714286
17,3,0.8571428571428571
17,4,0.6428571428571429
18,0,1.0
18,1,0.8571428571428571
18,2,0.9285714285714286
18,3,0.8571428571428571
18,4,0.6428571428571429
19,0,1.0
19,1,0.8571428571428571
19,2,0.9285714285714286
19,3,0.8571428571428571
19,4,0.6428571428571429
20,0,1.0
20,1,0.8571428571428571
20,2,0.9285714285714286
20,3,0.8571428571428571
20,4,0.6428571428571429
21,0,1.0
21,1,0.8571428571428571
21,2,0.9285714285714286
21,3,0.8571428571428571
21,4,0.6428571428571429
22,0,1.0
22,1,0.8571428571428571
22,2,0.9285714285714286
22,3,0.8571428571428571
22,4,0.6428571428571429
23,0,1.0
23,1,0.8571428571428571
23,2,0.9285714285714286
23,3,0.8571428571428571
23,4,0.6428571428571429
24,0,1.0
24,1,0.8571428571428571
24,2,0.9285714285714286
24,3,0.8571428571428571
24,4,0.7142857142857143
25,0,1.0
25,1,0.8571428571428571
25,2,0.9285714285714286
25,3,0.8571428571428571
25,4,0.7142857142857143
26,0,1.0
26,1,0.8571428571428571
26,2,0.9285714285714286
26,3,0.8571428571428571
26,4,0.7142857142857143
27,0,1.0
27,1,0.8571428571428571
27,2,0.9285714285714286
27,3,0.8571428571428571
27,4,0.7142857142857143
28,0,1.0
28,1,0.8571428571428571
28,2,0.9285714285714286
28,3,0.8571428571428571
28,4,0.7142857142857143
29,0,1.0
29,1,0.8571428571428571
29,2,0.9285714285714286
29,3,0.8571428571428571
29,4,0.7142857142857143
30,0,1.0
30,1,0.8571428571428571
30,2,0.9285714285714286
30,3,0.8571428571428571
30,4,0.7142857142857143
31,0,1.0
31,1,0.8571428571428571
31,2,0.9285714285714286
31,3,0.8571428571428571
31,4,0.7142857142857143
32,0,1.0
32,1,0.8571428571428571
32,2,0.9285714285714286
32,3,0.8571428571428571
32,4,0.7142857142857143
