layer,split,accuracy
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
1,0,0.2857142857142857
1,1,0.42857142857142855
1,2,0.5
1,3,0.5714285714285714
1,4,0.5
2,0,0.35714285714285715
2,1,0.5714285714285714
2,2,0.5
2,3,0.5714285714285714
2,4,0.6428571428571429
3,0,0.2857142857142857
3,1,0.6428571428571429
3,2,0.42857142857142855
3,3,0.6428571428571429
3,4,0.6428571428571429
4,0,0.2857142857142857
4,1,0.5714285714285714
4,2,0.42857142857142855
4,3,0.5714285714285714
4,4,0.6428571428571429
5,0,0.2857142857142857
5,1,0.5714285714285714
5,2,0.5
5,3,0.5714285714285714
5,4,0.6428571428571429
6,0,0.2857142857142857
6,1,0.5714285714285714
6,2,0.42857142857142855
6,3,0.5714285714285714
6,4,0.5714285714285714
7,0,0.2857142857142857
7,1,0.6428571428571429
7,2,0.5714285714285714
7,3,0.42857142857142855
7,4,0.5714285714285714
8,0,0.2857142857142857
8,1,0.6428571428571429
8,2,0.5
8,3,0.5
8,4,0.6428571428571429
9,0,0.21428571428571427
9,1,0.7142857142857143
9,2,0.5714285714285714
9,3,0.42857142857142855
9,4,0.7142857142857143
10,0,0.21428571428571427
10,1,0.7142857142857143
10,2,0.5714285714285714
10,3,0.5
10,4,0.7142857142857143
11,0,0.21428571428571427
11,1,0.7142857142857143
11,2,0.6428571428571429
11,3,0.5
11,4,0.6428571428571429
12,0,0.21428571428571427
12,1,0.7142857142857143
12,2,0.5714285714285714
12,3,0.5
12,4,0.7142857142857143
13,0,0.21428571428571427
13,1,0.5714285714285714
13,2,0.6428571428571429
13,3,0.5
13,4,0.7142857142857143
14,0,0.21428571428571427
14,1,0.42857142857142855
14,2,0.7142857142857143
14,3,0.5
14,4,0.7142857142857143
15,0,0.2857142857142857
15,1,0.5
15,2,0.5714285714285714
15,3,0.5
15,4,0.7142857142857143
16,0,0.2857142857142857
16,1,0.5
16,2,0.5714285714285714
16,3,0.5
16,4,0.6428571428571429
17,0,0.2857142857142857
17,1,0.5714285714285714
17,2,0.6428571428571429
17,3,0.5
17,4,0.7142857142857143
18,0,0.2857142857142857
18,1,0.5714285714285714
18,2,0.6428571428571429
18,3,0.5
18,4,0.7857142857142857
19,0,0.2857142857142857
19,1,0.5
19,2,0.5714285714285714
19,3,0.5714285714285714
19,4,0.7857142857142857
20,0,0.21428571428571427
20,1,0.5
20,2,0.5714285714285714
20,3,0.5714285714285714
20,4,0.7857142857142857
21,0,0.21428571428571427
21,1,0.5
21,2,0.5714285714285714
21,3,0.5714285714285714
21,4,0.7857142857142857
22,0,0.21428571428571427
22,1,0.42857142857142855
22,2,0.6428571428571429
22,3,0.6428571428571429
22,4,0.7857142857142857
23,0,0.21428571428571427
23,1,0.42857142857142855
23,2,0.6428571428571429
23,3,0.6428571428571429
23,4,0.7857142857142857
24,0,0.21428571428571427
24,1,0.42857142857142855
24,2,0.6428571428571429
24,3,0.6428571428571429
24,4,0.7857142857142857
25,0,0.21428571428571427
25,1,0.42857142857142855
25,2,0.6428571428571429
25,3,0.6428571428571429
25,4,0.7857142857142857
26,0,0.21428571428571427
26,1,0.42857142857142855
26,2,0.6428571428571429
26,3,0.6428571428571429
26,4,0.7857142857142857
27,0,0.2857142857142857
27,1,0.42857142857142855
27,2,0.6428571428571429
27,3,0.6428571428571429
27,4,0.7857142857142857
28,0,0.2857142857142857
28,1,0.42857142857142855
28,2,0.6428571428571429
28,3,0.6428571428571429
28,4,0.7857142857142857
29,0,0.2857142857142857
29,1,0.42857142857142855
29,2,0.6428571428571429
29,3,0.6428571428571429
29,4,0.7857142857142857
30,0,0.2857142857142857
30,1,0.42857142857142855
30,2,0.6428571428571429
30,3,0.6428571428571429
30,4,0.7857142857142857
31,0,0.2857142857142857
31,1,0.42857142857142855
31,2,0.6428571428571429
31,3,0.6428571428571429
31,4,0.7857142857142857
32,0,0.21428571428571427
32,1,0.42857142857142855
32,2,0.6428571428571429
32,3,0.6428571428571429
32,4,0.8571428571428571
